Longitude,Latitude,nu4_5,Observed Count,Smoothed Rate
100.2,3.4,0.0044,0,0.000274
100.2,3.6,0.0013,0,0.000121
100.2,3.8,0.0003,0,6.8e-05
100.2,4.0,0.0001,0,6.5e-05
100.4,3.6,0.0012,0,7.6e-05
100.4,3.8,0.0003,0,3.1e-05
100.4,4.0,0.0001,0,2.4e-05
100.6,3.6,0.0009,0,5e-05
100.6,3.8,0.0002,0,1.6e-05
60.0,24.0,0.0001,0,6e-05
60.0,24.2,0.0003,0,7e-05
60.0,24.4,0.0007,0,6.9e-05
60.0,24.6,0.0014,0,6.4e-05
60.0,24.8,0.0023,0,6.7e-05
60.0,25.0,0.0033,0,9.7e-05
60.0,25.2,0.0048,0,0.000182
60.0,25.4,0.0073,0,0.00036
60.0,25.6,0.0119,0,0.000651
60.0,25.8,0.0189,0,0.001025
60.0,26.0,0.0273,0,0.001383
60.0,26.2,0.0341,0,0.001604
60.0,26.4,0.0362,0,0.001611
60.0,26.6,0.0324,0,0.001426
60.0,26.8,0.0251,0,0.001183
60.0,27.0,0.018,0,0.001057
60.0,27.2,0.0132,0,0.001134
60.2,23.8,0.0001,0,1.5e-05
60.2,24.0,0.0002,0,2.4e-05
60.2,24.2,0.0006,0,3.4e-05
60.2,24.4,0.0015,0,4.8e-05
60.2,24.6,0.0028,0,6.9e-05
60.2,24.8,0.0045,0,0.000102
60.2,25.0,0.0065,0,0.000153
60.2,25.2,0.009,0,0.000243
60.2,25.4,0.0132,0,0.000418
60.2,25.6,0.0206,0,0.000731
60.2,25.8,0.0322,0,0.00119
60.2,26.0,0.0462,0,0.001698
60.2,26.2,0.0577,0,0.002068
60.2,26.4,0.0611,0,0.00213
60.2,26.6,0.0547,0,0.001861
60.2,26.8,0.0421,0,0.001434
60.2,27.0,0.0295,0,0.001098
60.2,27.2,0.0209,0,0.000991
60.4,23.8,0.0001,0,6e-06
60.4,24.0,0.0004,0,1.5e-05
60.4,24.2,0.0011,0,3.3e-05
60.4,24.4,0.0027,0,7.1e-05
60.4,24.6,0.0051,0,0.000131
60.4,24.8,0.0082,0,0.000212
60.4,25.0,0.0116,0,0.000307
60.4,25.2,0.0157,0,0.00043
60.4,25.4,0.0219,0,0.00065
60.4,25.6,0.0331,0,0.001067
60.4,25.8,0.0506,0,0.001732
60.4,26.0,0.0719,0,0.00253
60.4,26.2,0.0896,0,0.003154
60.4,26.4,0.095,0,0.003279
60.4,26.6,0.0848,0,0.002825
60.4,26.8,0.0646,0,0.002047
60.4,27.0,0.0444,0,0.001332
60.4,27.2,0.0303,0,0.000915
60.4,27.4,0.0219,0,0.000765
60.6,21.6,0.0005,0,2.8e-05
60.6,21.8,0.0003,0,1.9e-05
60.6,22.0,0.0002,0,1.3e-05
60.6,22.2,0.0001,0,9e-06
60.6,23.8,0.0002,0,6e-06
60.6,24.0,0.0006,0,1.9e-05
60.6,24.2,0.0018,0,5.5e-05
60.6,24.4,0.0043,0,0.000129
60.6,24.6,0.0083,0,0.00025
60.6,24.8,0.0133,0,0.000406
60.6,25.0,0.0186,0,0.000571
60.6,25.2,0.0244,0,0.000754
60.6,25.4,0.0329,0,0.001045
60.6,25.6,0.0479,0,0.001609
60.6,25.8,0.0716,0,0.00255
60.6,26.0,0.1008,0,0.003721
60.6,26.2,0.1252,0,0.004663
60.6,26.4,0.1326,0,0.004862
60.6,26.6,0.1181,0,0.004168
60.6,26.8,0.0893,0,0.002942
60.6,27.0,0.0603,0,0.001754
60.6,27.2,0.0398,0,0.000965
60.6,27.4,0.0277,0,0.000586
60.6,27.6,0.0196,0,0.000434
60.8,21.2,0.0028,0,0.000148
60.8,21.4,0.0022,0,0.000119
60.8,21.6,0.0016,0,8.3e-05
60.8,21.8,0.001,0,5e-05
60.8,22.0,0.0006,0,2.7e-05
60.8,22.2,0.0003,0,1.3e-05
60.8,22.4,0.0001,0,5e-06
60.8,22.6,0.0001,0,2e-06
60.8,23.6,0.0001,0,2e-06
60.8,23.8,0.0002,0,8e-06
60.8,24.0,0.0009,0,3e-05
60.8,24.2,0.0026,0,8.7e-05
60.8,24.4,0.0061,0,0.000208
60.8,24.6,0.0117,0,0.000404
60.8,24.8,0.0186,0,0.000653
60.8,25.0,0.0258,0,0.000904
60.8,25.2,0.0332,0,0.00115
60.8,25.4,0.0435,0,0.001501
60.8,25.6,0.0612,0,0.002177
60.8,25.8,0.0894,0,0.003341
60.8,26.0,0.1245,0,0.004824
60.8,26.2,0.1541,0,0.006038
60.8,26.4,0.1628,0,0.006304
60.8,26.6,0.1446,0,0.005408
60.8,26.8,0.1088,0,0.003798
60.8,27.0,0.0723,0,0.002204
60.8,27.2,0.0464,0,0.001099
60.8,27.4,0.0312,0,0.000527
60.8,27.6,0.0215,0,0.000291
60.8,27.8,0.0141,0,0.000207
61.0,21.0,0.0081,0,0.000401
61.0,21.2,0.0074,0,0.000377
61.0,21.4,0.006,0,0.000307
61.0,21.6,0.0044,0,0.000217
61.0,21.8,0.0029,0,0.000134
61.0,22.0,0.0018,0,7.1e-05
61.0,22.2,0.0009,0,3.2e-05
61.0,22.4,0.0004,0,1.3e-05
61.0,22.6,0.0002,0,4e-06
61.0,23.6,0.0001,0,2e-06
61.0,23.8,0.0003,0,1.1e-05
61.0,24.0,0.0011,0,4e-05
61.0,24.2,0.0031,0,0.000118
61.0,24.4,0.0073,0,0.000281
61.0,24.6,0.014,0,0.000545
61.0,24.8,0.0223,0,0.000875
61.0,25.0,0.0307,0,0.001196
61.0,25.2,0.039,0,0.00148
61.0,25.4,0.0497,0,0.001839
61.0,25.6,0.0677,0,0.002523
61.0,25.8,0.0967,0,0.003735
61.0,26.0,0.1331,0,0.005314
61.0,26.2,0.1639,0,0.006629
61.0,26.4,0.1728,0,0.006935
61.0,26.6,0.1534,0,0.005977
61.0,26.8,0.1152,0,0.004227
61.0,27.0,0.0762,0,0.002469
61.0,27.2,0.0481,0,0.001224
61.0,27.4,0.0315,0,0.000554
61.0,27.6,0.0212,0,0.000264
61.0,27.8,0.0138,0,0.000167
61.2,20.6,0.0133,0,0.000617
61.2,20.8,0.0166,0,0.000765
61.2,21.0,0.0177,0,0.000829
61.2,21.2,0.0164,0,0.000786
61.2,21.4,0.0135,0,0.000651
61.2,21.6,0.0101,0,0.000471
61.2,21.8,0.0069,0,0.000297
61.2,22.0,0.0043,0,0.000162
61.2,22.2,0.0023,0,7.6e-05
61.2,22.4,0.0011,0,3e-05
61.2,22.6,0.0004,0,1e-05
61.2,22.8,0.0001,0,3e-06
61.2,23.6,0.0001,0,3e-06
61.2,23.8,0.0003,0,1.3e-05
61.2,24.0,0.0011,0,4.7e-05
61.2,24.2,0.0032,0,0.000137
61.2,24.4,0.0075,0,0.000322
61.2,24.6,0.0144,0,0.000619
61.2,24.8,0.023,0,0.000986
61.2,25.0,0.0316,0,0.001332
61.2,25.2,0.0396,0,0.001608
61.2,25.4,0.0491,0,0.001908
61.2,25.6,0.0646,0,0.002476
61.2,25.8,0.0897,0,0.003524
61.2,26.0,0.1218,0,0.00493
61.2,26.2,0.1491,0,0.006131
61.2,26.4,0.1572,0,0.006442
61.2,26.6,0.1401,0,0.005614
61.2,26.8,0.1062,0,0.00405
61.2,27.0,0.0711,0,0.00245
61.2,27.2,0.0455,0,0.001289
61.2,27.4,0.0298,0,0.000635
61.2,27.6,0.0199,0,0.000326
61.2,27.8,0.0129,0,0.000205
61.4,20.2,0.0085,0,0.00043
61.4,20.4,0.0154,0,0.000721
61.4,20.6,0.0232,0,0.001033
61.4,20.8,0.0294,0,0.001285
61.4,21.0,0.0318,0,0.001401
61.4,21.2,0.0299,0,0.001345
61.4,21.4,0.0251,0,0.001134
61.4,21.6,0.0192,0,0.000841
61.4,21.8,0.0134,0,0.000545
61.4,22.0,0.0085,0,0.000307
61.4,22.2,0.0047,0,0.000148
61.4,22.4,0.0022,0,6e-05
61.4,22.6,0.0008,0,2.1e-05
61.4,22.8,0.0003,0,6e-06
61.4,23.0,0.0001,0,1e-06
61.4,23.6,0.0001,0,3e-06
61.4,23.8,0.0003,0,1.4e-05
61.4,24.0,0.0011,0,5e-05
61.4,24.2,0.003,0,0.000143
61.4,24.4,0.0071,0,0.000329
61.4,24.6,0.0135,0,0.000621
61.4,24.8,0.0216,0,0.000971
61.4,25.0,0.0296,0,0.001286
61.4,25.2,0.0365,0,0.001505
61.4,25.4,0.0435,0,0.001699
61.4,25.6,0.0542,0,0.00207
61.4,25.8,0.072,0,0.002811
61.4,26.0,0.0954,0,0.003856
61.4,26.2,0.116,0,0.00479
61.4,26.4,0.1227,0,0.005089
61.4,26.6,0.111,0,0.004538
61.4,26.8,0.0868,0,0.00341
61.4,27.0,0.0612,0,0.002215
61.4,27.2,0.0416,0,0.001312
61.4,27.4,0.0286,0,0.000761
61.4,27.6,0.0194,0,0.000454
61.4,27.8,0.0124,0,0.000294
61.6,20.0,0.0054,0,0.000293
61.6,20.2,0.0119,0,0.000586
61.6,20.4,0.0218,0,0.000983
61.6,20.6,0.0331,0,0.001409
61.6,20.8,0.0424,0,0.001761
61.6,21.0,0.0466,0,0.001937
61.6,21.2,0.0447,0,0.001886
61.6,21.4,0.0383,0,0.001627
61.6,21.6,0.03,0,0.001242
61.6,21.8,0.0216,0,0.000834
61.6,22.0,0.014,0,0.000488
61.6,22.2,0.0079,0,0.000246
61.6,22.4,0.0037,0,0.000105
61.6,22.6,0.0015,0,3.9e-05
61.6,22.8,0.0005,0,1.2e-05
61.6,23.0,0.0001,0,4e-06
61.6,23.6,0.0001,0,4e-06
61.6,23.8,0.0003,0,1.7e-05
61.6,24.0,0.0011,0,5.7e-05
61.6,24.2,0.0031,0,0.000153
61.6,24.4,0.007,0,0.000337
61.6,24.6,0.0133,0,0.00061
61.6,24.8,0.0211,0,0.000918
61.6,25.0,0.0287,0,0.001169
61.6,25.2,0.0343,0,0.001302
61.6,25.4,0.0382,0,0.001367
61.6,25.6,0.0429,0,0.001521
61.6,25.8,0.0518,0,0.001925
61.6,26.0,0.0651,0,0.002566
61.6,26.2,0.078,0,0.003197
61.6,26.4,0.0836,0,0.003476
61.6,26.6,0.0785,0,0.003239
61.6,26.8,0.0657,0,0.002618
61.6,27.0,0.0512,0,0.001905
61.6,27.2,0.0389,0,0.001321
61.6,27.4,0.0291,0,0.000908
61.6,27.6,0.0205,0,0.000614
61.6,27.8,0.0131,0,0.000404
61.6,28.0,0.0083,0,0.000303
61.8,19.8,0.0022,0,0.000134
61.8,20.0,0.0061,0,0.000325
61.8,20.2,0.0136,0,0.00065
61.8,20.4,0.0251,0,0.001091
61.8,20.6,0.0386,0,0.001569
61.8,20.8,0.0502,0,0.00197
61.8,21.0,0.0559,0,0.002192
61.8,21.2,0.0547,0,0.002174
61.8,21.4,0.0481,0,0.001928
61.8,21.6,0.0388,0,0.001527
61.8,21.8,0.0289,0,0.001072
61.8,22.0,0.0194,0,0.00066
61.8,22.2,0.0113,0,0.000353
61.8,22.4,0.0056,0,0.000164
61.8,22.6,0.0024,0,6.7e-05
61.8,22.8,0.0008,0,2.5e-05
61.8,23.0,0.0003,0,9e-06
61.8,23.2,0.0001,0,4e-06
61.8,23.6,0.0001,0,6e-06
61.8,23.8,0.0005,0,2.4e-05
61.8,24.0,0.0015,0,7.4e-05
61.8,24.2,0.004,0,0.000189
61.8,24.4,0.0087,0,0.000393
61.8,24.6,0.0159,0,0.000675
61.8,24.8,0.0247,0,0.000963
61.8,25.0,0.0329,0,0.001158
61.8,25.2,0.0377,0,0.001199
61.8,25.4,0.0382,0,0.001128
61.8,25.6,0.0366,0,0.001079
61.8,25.8,0.0367,0,0.001191
61.8,26.0,0.0406,0,0.001492
61.8,26.2,0.0467,0,0.001863
61.8,26.4,0.0512,0,0.002113
61.8,26.6,0.0517,0,0.002122
61.8,26.8,0.0485,0,0.001912
61.8,27.0,0.0434,0,0.001604
61.8,27.2,0.0373,0,0.0013
61.8,27.4,0.0302,0,0.001019
61.8,27.6,0.0221,0,0.000744
61.8,27.8,0.0141,0,0.000493
61.8,28.0,0.0083,0,0.000328
62.0,19.8,0.002,0,0.000121
62.0,20.0,0.0056,0,0.000293
62.0,20.2,0.0127,0,0.000587
62.0,20.4,0.0236,0,0.000987
62.0,20.6,0.0368,0,0.001424
62.0,20.8,0.0485,0,0.001802
62.0,21.0,0.055,0,0.002034
62.0,21.2,0.055,0,0.002068
62.0,21.4,0.0499,0,0.001902
62.0,21.6,0.042,0,0.001582
62.0,21.8,0.0328,0,0.001183
62.0,22.0,0.0232,0,0.000788
62.0,22.2,0.0144,0,0.000465
62.0,22.4,0.0077,0,0.000245
62.0,22.6,0.0036,0,0.000118
62.0,22.8,0.0014,0,5.4e-05
62.0,23.0,0.0005,0,2.4e-05
62.0,23.2,0.0002,0,1e-05
62.0,23.4,0.0001,0,5e-06
62.0,23.6,0.0002,0,1e-05
62.0,23.8,0.0008,0,3.4e-05
62.0,24.0,0.0025,0,0.000104
62.0,24.2,0.0062,0,0.000259
62.0,24.4,0.0129,0,0.000525
62.0,24.6,0.0227,0,0.000871
62.0,24.8,0.0341,0,0.001198
62.0,25.0,0.0438,0,0.001376
62.0,25.2,0.048,0,0.001334
62.0,25.4,0.045,0,0.001124
62.0,25.6,0.0372,0,0.000886
62.0,25.8,0.0295,0,0.000765
62.0,26.0,0.0258,0,0.000816
62.0,26.2,0.0265,0,0.000993
62.0,26.4,0.0297,0,0.001195
62.0,26.6,0.0332,0,0.001329
62.0,26.8,0.0358,0,0.001364
62.0,27.0,0.0365,0,0.001313
62.0,27.2,0.0346,0,0.001201
62.0,27.4,0.0296,0,0.001024
62.0,27.6,0.0222,0,0.00078
62.0,27.8,0.0142,0,0.000519
62.0,28.0,0.008,0,0.000319
62.0,28.2,0.0048,0,0.000235
62.2,19.6,0.0004,0,3e-05
62.2,19.8,0.0015,0,8.9e-05
62.2,20.0,0.0042,0,0.000215
62.2,20.2,0.0096,0,0.000432
62.2,20.4,0.0182,0,0.000727
62.2,20.6,0.0287,0,0.001055
62.2,20.8,0.0384,0,0.001349
62.2,21.0,0.0445,0,0.001553
62.2,21.2,0.0458,0,0.001634
62.2,21.4,0.0434,0,0.001586
62.2,21.6,0.0388,0,0.001421
62.2,21.8,0.0327,0,0.001169
62.2,22.0,0.0252,0,0.000875
62.2,22.2,0.0173,0,0.000592
62.2,22.4,0.0103,0,0.000366
62.2,22.6,0.0054,0,0.00021
62.2,22.8,0.0026,0,0.000115
62.2,23.0,0.0012,0,5.9e-05
62.2,23.2,0.0005,0,2.8e-05
62.2,23.4,0.0003,0,1.3e-05
62.2,23.6,0.0004,0,1.6e-05
62.2,23.8,0.0013,0,4.7e-05
62.2,24.0,0.0039,0,0.000142
62.2,24.2,0.0095,0,0.000353
62.2,24.4,0.0194,0,0.000714
62.2,24.6,0.0332,0,0.001183
62.2,24.8,0.0483,0,0.001615
62.2,25.0,0.0598,0,0.001828
62.2,25.2,0.0631,0,0.001727
62.2,25.4,0.0563,0,0.001376
62.2,25.6,0.0428,0,0.000955
62.2,25.8,0.0287,0,0.000637
62.2,26.0,0.0192,0,0.000502
62.2,26.2,0.0158,0,0.000534
62.2,26.4,0.0173,0,0.000667
62.2,26.6,0.0213,0,0.000828
62.2,26.8,0.0259,0,0.000959
62.2,27.0,0.0291,0,0.001029
62.2,27.2,0.0293,0,0.001017
62.2,27.4,0.0259,0,0.000907
62.2,27.6,0.0197,0,0.000705
62.2,27.8,0.0127,0,0.000467
62.2,28.0,0.0069,0,0.000273
62.2,28.2,0.0037,0,0.00017
62.2,28.4,0.0027,0,0.000154
62.2,29.4,0.0038,0,0.000149
62.2,29.6,0.003,0,0.000108
62.2,29.8,0.0021,0,7.1e-05
62.2,30.0,0.0013,0,4.3e-05
62.2,30.2,0.0007,0,2.5e-05
62.2,30.4,0.0004,0,1.7e-05
62.4,19.6,0.0003,0,1.8e-05
62.4,19.8,0.0009,0,5.3e-05
62.4,20.0,0.0026,0,0.000129
62.4,20.2,0.006,0,0.000259
62.4,20.4,0.0114,0,0.000437
62.4,20.6,0.0183,0,0.000638
62.4,20.8,0.0249,0,0.000829
62.4,21.0,0.0296,0,0.000983
62.4,21.2,0.0319,0,0.001093
62.4,21.4,0.0324,0,0.001154
62.4,21.6,0.032,0,0.001161
62.4,21.8,0.0303,0,0.001097
62.4,22.0,0.0263,0,0.000953
62.4,22.2,0.0203,0,0.000753
62.4,22.4,0.0138,0,0.000543
62.4,22.6,0.0084,0,0.000363
62.4,22.8,0.0047,0,0.000225
62.4,23.0,0.0024,0,0.000127
62.4,23.2,0.0012,0,6.4e-05
62.4,23.4,0.0006,0,3e-05
62.4,23.6,0.0007,0,2.4e-05
62.4,23.8,0.0019,0,5.9e-05
62.4,24.0,0.0056,0,0.000177
62.4,24.2,0.0136,0,0.000446
62.4,24.4,0.0273,0,0.00092
62.4,24.6,0.0459,0,0.00155
62.4,24.8,0.065,0,0.002146
62.4,25.0,0.0783,0,0.002452
62.4,25.2,0.0802,0,0.002322
62.4,25.4,0.0694,0,0.001836
62.4,25.6,0.0507,0,0.00123
62.4,25.8,0.0316,0,0.000729
62.4,26.0,0.0178,0,0.000437
62.4,26.2,0.0114,0,0.00035
62.4,26.4,0.0108,0,0.000409
62.4,26.6,0.014,0,0.000546
62.4,26.8,0.0184,0,0.000694
62.4,27.0,0.0219,0,0.000795
62.4,27.2,0.0228,0,0.000812
62.4,27.4,0.0205,0,0.000729
62.4,27.6,0.0156,0,0.000563
62.4,27.8,0.01,0,0.000368
62.4,28.0,0.0055,0,0.000208
62.4,28.2,0.0029,0,0.000118
62.4,28.4,0.0018,0,8.9e-05
62.4,28.6,0.0017,0,9.2e-05
62.4,28.8,0.0018,0,9.8e-05
62.4,29.0,0.0019,0,9.5e-05
62.4,29.2,0.0017,0,8e-05
62.4,29.4,0.0015,0,6e-05
62.4,29.6,0.0011,0,4.2e-05
62.4,29.8,0.0007,0,2.6e-05
62.4,30.0,0.0004,0,1.5e-05
62.4,30.2,0.0002,0,8e-06
62.4,30.4,0.0002,0,7e-06
62.4,30.6,0.0003,0,1.3e-05
62.6,19.6,0.0001,0,8e-06
62.6,19.8,0.0005,0,2.6e-05
62.6,20.0,0.0013,0,6.3e-05
62.6,20.2,0.003,0,0.000126
62.6,20.4,0.0059,0,0.000214
62.6,20.6,0.0095,0,0.000316
62.6,20.8,0.0133,0,0.000421
62.6,21.0,0.0165,0,0.000526
62.6,21.2,0.0191,0,0.000641
62.6,21.4,0.0219,0,0.000776
62.6,21.6,0.025,0,0.000918
62.6,21.8,0.0274,0,0.00102
62.6,22.0,0.0271,0,0.001029
62.6,22.2,0.0236,0,0.000931
62.6,22.4,0.0182,0,0.000762
62.6,22.6,0.0127,0,0.000572
62.6,22.8,0.0081,0,0.000392
62.6,23.0,0.0047,0,0.000239
62.6,23.2,0.0025,0,0.000127
62.6,23.4,0.0013,0,6e-05
62.6,23.6,0.0012,0,3.8e-05
62.6,23.8,0.0027,0,7e-05
62.6,24.0,0.0074,0,0.000202
62.6,24.2,0.0177,0,0.000521
62.6,24.4,0.0353,0,0.001106
62.6,24.6,0.0587,0,0.001917
62.6,24.8,0.0821,0,0.002718
62.6,25.0,0.0973,0,0.003165
62.6,25.2,0.0979,0,0.003046
62.6,25.4,0.0834,0,0.002442
62.6,25.6,0.0601,0,0.001652
62.6,25.8,0.0367,0,0.000966
62.6,26.0,0.0195,0,0.000523
62.6,26.2,0.0104,0,0.000328
62.6,26.4,0.0081,0,0.000324
62.6,26.6,0.0101,0,0.000436
62.6,26.8,0.0139,0,0.000579
62.6,27.0,0.0171,0,0.000676
62.6,27.2,0.0179,0,0.000677
62.6,27.4,0.0158,0,0.000581
62.6,27.6,0.0118,0,0.000427
62.6,27.8,0.0076,0,0.000271
62.6,28.0,0.0044,0,0.000156
62.6,28.2,0.0028,0,9.5e-05
62.6,28.4,0.0021,0,7.3e-05
62.6,28.6,0.0018,0,6.7e-05
62.6,28.8,0.0016,0,6.1e-05
62.6,29.0,0.0012,0,5e-05
62.6,29.2,0.0009,0,3.7e-05
62.6,29.4,0.0006,0,2.5e-05
62.6,29.6,0.0004,0,1.5e-05
62.6,29.8,0.0003,0,9e-06
62.6,30.0,0.0001,0,5e-06
62.6,30.2,0.0001,0,2e-06
62.6,30.4,0.0001,0,3e-06
62.6,30.6,0.0002,0,1e-05
62.6,30.8,0.0008,0,3.2e-05
62.6,31.0,0.0023,0,8.9e-05
62.8,19.6,0.0001,0,3e-06
62.8,19.8,0.0002,0,1e-05
62.8,20.0,0.0005,0,2.5e-05
62.8,20.2,0.0013,0,5e-05
62.8,20.4,0.0025,0,8.6e-05
62.8,20.6,0.0041,0,0.000129
62.8,20.8,0.0059,0,0.000179
62.8,21.0,0.0079,0,0.000246
62.8,21.2,0.0104,0,0.000351
62.8,21.4,0.0142,0,0.000513
62.8,21.6,0.0193,0,0.000725
62.8,21.8,0.0242,0,0.00093
62.8,22.0,0.0268,0,0.001056
62.8,22.2,0.0261,0,0.001062
62.8,22.4,0.0226,0,0.000964
62.8,22.6,0.0178,0,0.000796
62.8,22.8,0.0127,0,0.000591
62.8,23.0,0.0081,0,0.000386
62.8,23.2,0.0046,0,0.000218
62.8,23.4,0.0026,0,0.000112
62.8,23.6,0.002,0,6.5e-05
62.8,23.8,0.0036,0,8.5e-05
62.8,24.0,0.009,0,0.000219
62.8,24.2,0.021,0,0.000571
62.8,24.4,0.0417,0,0.001249
62.8,24.6,0.0692,0,0.002229
62.8,24.8,0.0968,0,0.003244
62.8,25.0,0.1145,0,0.003862
62.8,25.2,0.1149,0,0.003789
62.8,25.4,0.0978,0,0.003096
62.8,25.6,0.0706,0,0.002138
62.8,25.8,0.0433,0,0.001272
62.8,26.0,0.0229,0,0.000682
62.8,26.2,0.0115,0,0.000391
62.8,26.4,0.0077,0,0.000341
62.8,26.6,0.0091,0,0.000445
62.8,26.8,0.0127,0,0.000594
62.8,27.0,0.0158,0,0.000681
62.8,27.2,0.0163,0,0.000648
62.8,27.4,0.0139,0,0.000515
62.8,27.6,0.0101,0,0.000351
62.8,27.8,0.0066,0,0.000218
62.8,28.0,0.0046,0,0.000146
62.8,28.2,0.0041,0,0.000123
62.8,28.4,0.004,0,0.000121
62.8,28.6,0.0038,0,0.000114
62.8,28.8,0.0031,0,9.3e-05
62.8,29.0,0.0022,0,6.5e-05
62.8,29.2,0.0013,0,4e-05
62.8,29.4,0.0007,0,2.1e-05
62.8,29.6,0.0003,0,1e-05
62.8,29.8,0.0002,0,5e-06
62.8,30.0,0.0001,0,2e-06
62.8,30.4,0.0001,0,2e-06
62.8,30.6,0.0002,0,9e-06
62.8,30.8,0.0008,0,3.1e-05
62.8,31.0,0.0021,0,8e-05
62.8,31.2,0.0045,0,0.000167
63.0,19.8,0.0001,0,3e-06
63.0,20.0,0.0002,0,8e-06
63.0,20.2,0.0004,0,1.6e-05
63.0,20.4,0.0009,0,2.8e-05
63.0,20.6,0.0015,0,4.4e-05
63.0,20.8,0.0023,0,6.7e-05
63.0,21.0,0.0034,0,0.000108
63.0,21.2,0.0055,0,0.000192
63.0,21.4,0.0092,0,0.000341
63.0,21.6,0.0144,0,0.000555
63.0,21.8,0.0202,0,0.000791
63.0,22.0,0.0246,0,0.00098
63.0,22.2,0.0265,0,0.001078
63.0,22.4,0.0256,0,0.001071
63.0,22.6,0.0224,0,0.000963
63.0,22.8,0.0176,0,0.000772
63.0,23.0,0.0123,0,0.000545
63.0,23.2,0.0079,0,0.000343
63.0,23.4,0.005,0,0.000202
63.0,23.6,0.0038,0,0.000127
63.0,23.8,0.0049,0,0.000121
63.0,24.0,0.0102,0,0.000239
63.0,24.2,0.0226,0,0.000595
63.0,24.4,0.0446,0,0.001322
63.0,24.6,0.0747,0,0.002417
63.0,24.8,0.1054,0,0.003595
63.0,25.0,0.1258,0,0.004362
63.0,25.2,0.1272,0,0.004353
63.0,25.4,0.1092,0,0.003616
63.0,25.6,0.0797,0,0.00254
63.0,25.8,0.0495,0,0.001538
63.0,26.0,0.0264,0,0.000833
63.0,26.2,0.0132,0,0.000468
63.0,26.4,0.0085,0,0.00039
63.0,26.6,0.0098,0,0.000499
63.0,26.8,0.0139,0,0.000661
63.0,27.0,0.0172,0,0.000744
63.0,27.2,0.0175,0,0.000682
63.0,27.4,0.0145,0,0.000512
63.0,27.6,0.0103,0,0.000333
63.0,27.8,0.0073,0,0.000222
63.0,28.0,0.0065,0,0.000197
63.0,28.2,0.0074,0,0.000227
63.0,28.4,0.0084,0,0.000259
63.0,28.6,0.0083,0,0.000255
63.0,28.8,0.007,0,0.000212
63.0,29.0,0.0051,0,0.000148
63.0,29.2,0.0031,0,8.9e-05
63.0,29.4,0.0017,0,4.6e-05
63.0,29.6,0.0007,0,2.1e-05
63.0,29.8,0.0003,0,8e-06
63.0,30.0,0.0001,0,3e-06
63.0,30.4,0.0001,0,3e-06
63.0,30.6,0.0003,0,1.2e-05
63.0,30.8,0.0008,0,3.7e-05
63.0,31.0,0.0022,0,9.1e-05
63.0,31.2,0.0047,0,0.000177
63.0,31.4,0.0078,0,0.000275
63.2,20.2,0.0001,0,4e-06
63.2,20.4,0.0002,0,8e-06
63.2,20.6,0.0004,0,1.3e-05
63.2,20.8,0.0008,0,2.3e-05
63.2,21.0,0.0014,0,4.8e-05
63.2,21.2,0.0029,0,0.000106
63.2,21.4,0.0057,0,0.000218
63.2,21.6,0.01,0,0.000389
63.2,21.8,0.0153,0,0.000596
63.2,22.0,0.0203,0,0.000798
63.2,22.2,0.0241,0,0.000954
63.2,22.4,0.0258,0,0.001035
63.2,22.6,0.025,0,0.001015
63.2,22.8,0.0216,0,0.000891
63.2,23.0,0.017,0,0.000708
63.2,23.2,0.0128,0,0.000525
63.2,23.4,0.0096,0,0.000376
63.2,23.6,0.0077,0,0.000268
63.2,23.8,0.0077,0,0.000216
63.2,24.0,0.0115,0,0.000285
63.2,24.2,0.0224,0,0.000599
63.2,24.4,0.0431,0,0.001302
63.2,24.6,0.0725,0,0.002402
63.2,24.8,0.1037,0,0.003622
63.2,25.0,0.1256,0,0.004452
63.2,25.2,0.1287,0,0.004496
63.2,25.4,0.1117,0,0.003776
63.2,25.6,0.0823,0,0.00268
63.2,25.8,0.0516,0,0.001637
63.2,26.0,0.0278,0,0.000892
63.2,26.2,0.0139,0,0.0005
63.2,26.4,0.0091,0,0.00041
63.2,26.6,0.0107,0,0.000521
63.2,26.8,0.0151,0,0.000686
63.2,27.0,0.0188,0,0.000765
63.2,27.2,0.0189,0,0.000689
63.2,27.4,0.0156,0,0.000509
63.2,27.6,0.0113,0,0.00034
63.2,27.8,0.009,0,0.00027
63.2,28.0,0.0099,0,0.000316
63.2,28.2,0.0128,0,0.000426
63.2,28.4,0.0156,0,0.000516
63.2,28.6,0.0163,0,0.000526
63.2,28.8,0.0145,0,0.00045
63.2,29.0,0.011,0,0.000327
63.2,29.2,0.0072,0,0.000205
63.2,29.4,0.004,0,0.000111
63.2,29.6,0.0019,0,5.1e-05
63.2,29.8,0.0007,0,2e-05
63.2,30.0,0.0002,0,7e-06
63.2,30.2,0.0001,0,3e-06
63.2,30.4,0.0001,0,5e-06
63.2,30.6,0.0003,0,1.9e-05
63.2,30.8,0.0011,0,5.5e-05
63.2,31.0,0.0029,0,0.000128
63.2,31.2,0.0059,0,0.000235
63.2,31.4,0.0095,0,0.000345
63.2,31.6,0.0122,0,0.000404
63.2,31.8,0.0125,0,0.000377
63.4,20.4,0.0001,0,2e-06
63.4,20.6,0.0001,0,3e-06
63.4,20.8,0.0003,0,8e-06
63.4,21.0,0.0006,0,2.2e-05
63.4,21.2,0.0015,0,5.6e-05
63.4,21.4,0.0033,0,0.000125
63.4,21.6,0.0062,0,0.000238
