Longitude,Latitude,Depth,Observed Count,Smoothed Rate,b-value
55,40,500,1,0.0426889,1
55.1,40,500,0,0.0382201,1
55.2,40,500,0,0.0339524,1
55.3,40,500,0,0.0299566,1
55.4,40,500,0,0.0263064,1
55.5,40,500,0,0.0230718,1
55.6,40,500,0,0.0203121,1
55.7,40,500,0,0.0180685,1
55.8,40,500,0,0.016348,1
55.9,40,500,0,0.0151267,1
56,40,500,0,0.0143404,1
56.1,40,500,0,0.0138907,1
56.2,40,500,0,0.0136506,1
56.3,40,500,0,0.0134859,1
56.4,40,500,0,0.0132626,1
56.5,40,500,0,0.0128801,1
56.6,40,500,0,0.0122741,1
56.7,40,500,0,0.0114255,1
56.8,40,500,0,0.0103562,1
56.9,40,500,0,0.00912949,1
57,40,500,0,0.00782449,1
57.1,40,500,0,0.00652256,1
57.2,40,500,0,0.00530342,1
57.3,40,500,0,0.0042213,1
57.4,40,500,0,0.00331198,1
57.5,40,500,0,0.00258732,1
57.6,40,500,0,0.00203493,1
57.7,40,500,0,0.0016344,1
57.8,40,500,0,0.00135068,1
57.9,40,500,0,0.00115103,1
58,40,500,0,0.00100443,1
58.1,40,500,0,0.000889993,1
58.2,40,500,0,0.000789394,1
58.3,40,500,0,0.000693055,1
58.4,40,500,0,0.000597178,1
58.5,40,500,0,0.000500593,1
58.6,40,500,0,0.000412029,1
58.7,40,500,0,0.000330157,1
58.8,40,500,0,0.000259315,1
58.9,40,500,0,0.000207104,1
59,40,500,0,0.000175813,1
59.1,40,500,0,0.000171495,1
59.2,40,500,0,0.000202429,1
59.3,40,500,0,0.000280362,1
59.4,40,500,0,0.000421452,1
59.5,40,500,0,0.000646522,1
59.6,40,500,0,0.000980214,1
59.7,40,500,0,0.00144868,1
59.8,40,500,0,0.00207297,1
59.9,40,500,0,0.00287556,1
60,40,500,0,0.00385381,1
60.1,40,500,0,0.00498996,1
60.2,40,500,0,0.00624229,1
60.3,40,500,0,0.00754448,1
60.4,40,500,0,0.00880956,1
60.5,40,500,0,0.00993844,1
60.6,40,500,0,0.0108347,1
60.7,40,500,0,0.0114118,1
60.8,40,500,0,0.0116199,1
60.9,40,500,0,0.0114359,1
61,40,500,0,0.0108874,1
61.1,40,500,0,0.0100392,1
61.2,40,500,0,0.00899122,1
61.3,40,500,0,0.0078572,1
61.4,40,500,0,0.0067638,1
61.5,40,500,0,0.0058326,1
61.6,40,500,0,0.00517307,1
61.7,40,500,0,0.0048773,1
61.8,40,500,0,0.00502023,1
61.9,40,500,0,0.00565152,1
62,40,500,0,0.00679622,1
62.1,40,500,0,0.00845677,1
62.2,40,500,0,0.0106075,1
62.3,40,500,0,0.0131864,1
62.4,40,500,0,0.0161054,1
62.5,40,500,0,0.0192404,1
62.6,40,500,0,0.0224567,1
62.7,40,500,0,0.0256149,1
62.8,40,500,0,0.0285813,1
62.9,40,500,0,0.0312536,1
63,40,500,0,0.0335661,1
63.1,40,500,0,0.0354945,1
63.2,40,500,0,0.0370574,1
63.3,40,500,0,0.0382962,1
63.4,40,500,1,0.0392653,1
63.5,40,500,0,0.0400079,1
63.6,40,500,0,0.0405461,1
63.7,40,500,0,0.0408647,1
63.8,40,500,0,0.0409238,1
63.9,40,500,0,0.0406599,1
64,40,500,1,0.0400057,1
64.1,40,500,0,0.0389106,1
64.2,40,500,0,0.0373582,1
64.3,40,500,0,0.0353771,1
64.4,40,500,0,0.0330484,1
64.5,40,500,0,0.030487,1
64.6,40,500,0,0.0278364,1
64.7,40,500,0,0.0252345,1
64.8,40,500,0,0.022804,1
64.9,40,500,0,0.0206322,1
65,40,500,0,0.0187514,1
65.1,40,500,0,0.0171567,1
65.2,40,500,0,0.0158074,1
65.3,40,500,0,0.0146361,1
65.4,40,500,0,0.013587,1
65.5,40,500,0,0.0126097,1
65.6,40,500,0,0.011687,1
65.7,40,500,0,0.010832,1
65.8,40,500,0,0.0100867,1
65.9,40,500,0,0.0095165,1
66,40,500,0,0.00918757,1
66.1,40,500,0,0.00917263,1
66.2,40,500,0,0.00953558,1
66.3,40,500,0,0.0103314,1
66.4,40,500,0,0.0116073,1
66.5,40,500,0,0.0134045,1
66.6,40,500,0,0.0157493,1
66.7,40,500,0,0.0186609,1
66.8,40,500,0,0.022152,1
66.9,40,500,0,0.0262009,1
67,40,500,0,0.0307514,1
67.1,40,500,0,0.0356967,1
67.2,40,500,0,0.0408721,1
67.3,40,500,0,0.0460513,1
67.4,40,500,0,0.0509805,1
67.5,40,500,0,0.0553734,1
67.6,40,500,0,0.0589605,1
67.7,40,500,0,0.0615123,1
67.8,40,500,0,0.0628658,1
67.9,40,500,1,0.0629584,1
68,40,500,0,0.061841,1
68.1,40,500,0,0.0596839,1
68.2,40,500,0,0.0567429,1
68.3,40,500,0,0.0533396,1
68.4,40,500,0,0.0498289,1
68.5,40,500,0,0.0465628,1
68.6,40,500,0,0.0438541,1
68.7,40,500,0,0.0419132,1
68.8,40,500,0,0.0408898,1
68.9,40,500,0,0.0408084,1
69,40,500,0,0.0416378,1
69.1,40,500,0,0.0432652,1
69.2,40,500,0,0.0455343,1
69.3,40,500,0,0.0482706,1
69.4,40,500,0,0.0513071,1
69.5,40,500,0,0.0544814,1
69.6,40,500,0,0.0576345,1
69.7,40,500,0,0.0606682,1
69.8,40,500,0,0.0634438,1
69.9,40,500,0,0.0658898,1
70,40,500,0,0.0679466,1
70.1,40,500,0,0.0696085,1
70.2,40,500,0,0.0709367,1
70.3,40,500,0,0.0720643,1
70.4,40,500,1,0.0732229,1
70.5,40,500,0,0.0747174,1
70.6,40,500,0,0.0769042,1
70.7,40,500,0,0.0801715,1
70.8,40,500,0,0.0848419,1
70.9,40,500,0,0.0911641,1
71,40,500,0,0.099181,1
71.1,40,500,0,0.108768,1
71.2,40,500,0,0.119556,1
71.3,40,500,0,0.130993,1
71.4,40,500,0,0.142414,1
71.5,40,500,1,0.153103,1
71.6,40,500,0,0.16241,1
71.7,40,500,0,0.169879,1
71.8,40,500,0,0.175312,1
71.9,40,500,0,0.178809,1
72,40,500,0,0.180765,1
72.1,40,500,0,0.181816,1
72.2,40,500,0,0.182759,1
72.3,40,500,0,0.184415,1
72.4,40,500,0,0.187509,1
72.5,40,500,0,0.19257,1
72.6,40,500,0,0.199824,1
72.7,40,500,0,0.209189,1
72.8,40,500,0,0.220305,1
72.9,40,500,0,0.232567,1
73,40,500,0,0.245256,1
73.1,40,500,1,0.257629,1
73.2,40,500,0,0.269021,1
73.3,40,500,0,0.278975,1
73.4,40,500,0,0.287236,1
73.5,40,500,0,0.293783,1
73.6,40,500,0,0.298773,1
73.7,40,500,0,0.30254,1
73.8,40,500,0,0.305456,1
73.9,40,500,0,0.307954,1
74,40,500,0,0.310373,1
74.1,40,500,0,0.312946,1
74.2,40,500,0,0.315776,1
74.3,40,500,0,0.318846,1
74.4,40,500,0,0.321994,1
74.5,40,500,0,0.324969,1
74.6,40,500,0,0.327454,1
74.7,40,500,1,0.329131,1
74.8,40,500,0,0.32967,1
74.9,40,500,0,0.328786,1
75,40,500,0,0.326234,1
75.1,40,500,0,0.321852,1
75.2,40,500,0,0.315515,1
75.3,40,500,0,0.307184,1
75.4,40,500,0,0.29693,1
75.5,40,500,0,0.28498,1
75.6,40,500,0,0.27174,1
75.7,40,500,0,0.257801,1
75.8,40,500,0,0.243956,1
75.9,40,500,0,0.231194,1
76,40,500,0,0.220599,1
76.1,40,500,0,0.21329,1
76.2,40,500,0,0.210345,1
76.3,40,500,0,0.212689,1
76.4,40,500,0,0.220979,1
76.5,40,500,0,0.235563,1
76.6,40,500,0,0.256389,1
76.7,40,500,0,0.283003,1
76.8,40,500,0,0.314507,1
76.9,40,500,0,0.349596,1
77,40,500,1,0.386594,1
77.1,40,500,0,0.423539,1
77.2,40,500,0,0.458335,1
77.3,40,500,1,0.488838,1
77.4,40,500,0,0.513067,1
77.5,40,500,2,0.529339,1
77.6,40,500,0,0.536408,1
77.7,40,500,0,0.533614,1
77.8,40,500,0,0.520897,1
